OrderDetailID,OrderID,ProductID,Quantity,Price,UnitPrice
602,428,454,16,23.216.000đ,1.451.000đ
603,2320,168,19,23.769.000đ,1.251.000đ
604,2044,169,16,5.776.000đ,361.000đ
605,2239,489,5,2.170.000đ,434.000đ
606,2399,270,17,18.020.000đ,1.060.000đ
607,2857,160,14,3.738.000đ,267.000đ
608,1117,266,3,41.037.000đ,13.679.000đ
609,2228,255,5,1.845.000đ,369.000đ
610,1534,250,4,1.768.000đ,442.000đ
611,326,573,9,1.296.000đ,144.000đ
612,1711,444,14,1.162.000đ,83.000đ
613,1718,567,20,15.280.000đ,764.000đ
614,423,569,9,171.738.000đ,19.082.000đ
615,569,66,12,840.000đ,70.000đ
616,2446,115,17,425.000đ,25.000đ
617,673,456,18,1.260.000đ,70.000đ
618,645,341,13,75.504.000đ,5.808.000đ
619,2012,313,15,930.000đ,62.000đ
620,1397,8,3,1.314.000đ,438.000đ
621,2573,81,6,10.866.000đ,1.811.000đ
622,2782,242,16,230.224.000đ,14.389.000đ
623,131,239,16,5.200.000đ,325.000đ
624,1571,135,12,118.692.000đ,9.891.000đ
625,896,443,19,68.476.000đ,3.604.000đ
626,1716,288,1,152.000đ,152.000đ
627,1455,153,18,270.000đ,15.000đ
628,378,485,18,48.942.000đ,2.719.000đ
629,1084,404,7,169.673.000đ,24.239.000đ
630,2074,67,13,62.283.000đ,4.791.000đ
631,1472,590,18,1.944.000đ,108.000đ
632,44,61,1,1.284.000đ,1.284.000đ
633,1450,174,16,768.000đ,48.000đ
634,326,260,7,11.305.000đ,1.615.000đ
635,2626,491,8,448.000đ,56.000đ
636,981,124,13,10.907.000đ,839.000đ
637,2416,311,11,1.683.000đ,153.000đ
638,1498,514,2,602.000đ,301.000đ
639,2633,171,19,5.909.000đ,311.000đ
640,799,342,18,27.828.000đ,1.546.000đ
641,1448,47,1,13.359.000đ,13.359.000đ
642,636,292,15,348.960.000đ,23.264.000đ
643,785,198,6,1.044.000đ,174.000đ
644,176,264,2,978.000đ,489.000đ
645,886,81,18,32.598.000đ,1.811.000đ
646,2465,373,17,28.509.000đ,1.677.000đ
647,2515,531,7,798.000đ,114.000đ
648,2573,212,14,3.360.000đ,240.000đ
649,279,212,4,960.000đ,240.000đ
650,1881,210,12,144.768.000đ,12.064.000đ
651,1229,10,5,2.055.000đ,411.000đ
652,1525,571,7,23.352.000đ,3.336.000đ
653,675,24,4,1.292.000đ,323.000đ
654,1487,77,7,14.273.000đ,2.039.000đ
655,1574,24,10,3.230.000đ,323.000đ
656,2429,195,3,183.000đ,61.000đ
657,2376,169,14,5.054.000đ,361.000đ
658,1370,339,2,3.198.000đ,1.599.000đ
659,342,135,3,29.673.000đ,9.891.000đ
660,2935,16,10,161.690.000đ,16.169.000đ
661,250,511,6,75.846.000đ,12.641.000đ
662,1684,493,15,19.980.000đ,1.332.000đ
663,2573,286,17,3.009.000đ,177.000đ
664,1650,158,3,8.334.000đ,2.778.000đ
665,737,587,8,6.200.000đ,775.000đ
666,2233,310,13,2.990.000đ,230.000đ
667,2168,478,18,1.854.000đ,103.000đ
668,1739,461,18,8.100.000đ,450.000đ
669,532,135,10,98.910.000đ,9.891.000đ
670,2645,356,12,15.576.000đ,1.298.000đ
671,2060,403,6,81.444.000đ,13.574.000đ
672,1871,125,11,5.148.000đ,468.000đ
673,616,394,11,20.361.000đ,1.851.000đ
674,1935,543,7,38.094.000đ,5.442.000đ
675,2476,114,1,599.000đ,599.000đ
676,506,26,2,112.000đ,56.000đ
677,2332,210,20,241.280.000đ,12.064.000đ
678,1920,548,2,2.730.000đ,1.365.000đ
679,1912,409,8,4.512.000đ,564.000đ
680,263,598,5,35.990.000đ,7.198.000đ
681,949,297,8,2.328.000đ,291.000đ
682,1961,221,19,1.026.000đ,54.000đ
683,387,339,8,12.792.000đ,1.599.000đ
684,1917,478,4,412.000đ,103.000đ
685,1026,163,9,10.332.000đ,1.148.000đ
686,1264,113,10,2.210.000đ,221.000đ
687,2129,262,6,396.000đ,66.000đ
688,2298,318,19,31.673.000đ,1.667.000đ
689,1980,403,10,135.740.000đ,13.574.000đ
690,1190,458,7,64.113.000đ,9.159.000đ
691,493,370,3,13.317.000đ,4.439.000đ
692,1640,328,18,37.620.000đ,2.090.000đ
693,2840,30,5,2.310.000đ,462.000đ
694,2056,125,13,6.084.000đ,468.000đ
695,2765,553,17,16.694.000đ,982.000đ
696,1318,559,15,1.680.000đ,112.000đ
697,534,336,2,462.000đ,231.000đ
698,2471,309,6,168.000đ,28.000đ
699,1698,64,20,1.860.000đ,93.000đ
700,1269,533,17,2.431.000đ,143.000đ
701,1480,361,4,424.000đ,106.000đ
702,2230,382,19,3.781.000đ,199.000đ
703,1416,481,9,159.903.000đ,17.767.000đ
704,1733,11,20,1.800.000đ,90.000đ
705,707,353,5,7.760.000đ,1.552.000đ
706,64,230,19,14.041.000đ,739.000đ
707,2613,226,13,21.307.000đ,1.639.000đ
708,2007,87,5,45.395.000đ,9.079.000đ
709,2848,89,20,5.800.000đ,290.000đ
710,1864,352,1,23.252.000đ,23.252.000đ
711,921,223,5,915.000đ,183.000đ
712,2867,192,18,234.000đ,13.000đ
713,947,480,19,84.189.000đ,4.431.000đ
714,2260,201,19,6.327.000đ,333.000đ
715,1926,146,7,146.195.000đ,20.885.000đ
716,418,258,4,1.512.000đ,378.000đ
717,1695,245,5,12.470.000đ,2.494.000đ
718,792,363,6,570.000đ,95.000đ
719,97,329,8,101.656.000đ,12.707.000đ
720,264,36,17,409.870.000đ,24.110.000đ
721,1522,407,20,27.140.000đ,1.357.000đ
722,2526,562,4,896.000đ,224.000đ
723,2115,500,4,54.144.000đ,13.536.000đ
724,1657,512,5,3.115.000đ,623.000đ
725,100,157,4,168.000đ,42.000đ
726,1774,467,8,373.496.000đ,46.687.000đ
727,485,188,18,15.246.000đ,847.000đ
728,430,263,4,584.000đ,146.000đ
729,742,84,15,2.520.000đ,168.000đ
730,1647,542,16,3.984.000đ,249.000đ
731,620,169,3,1.083.000đ,361.000đ
732,2487,458,11,100.749.000đ,9.159.000đ
733,2980,97,19,4.978.000đ,262.000đ
734,153,299,14,3.976.000đ,284.000đ
735,714,157,11,462.000đ,42.000đ
736,2716,528,9,1.764.000đ,196.000đ
737,1778,258,13,4.914.000đ,378.000đ
738,2488,72,18,6.408.000đ,356.000đ
739,1804,351,12,28.068.000đ,2.339.000đ
740,812,505,9,122.877.000đ,13.653.000đ
741,2800,60,20,14.080.000đ,704.000đ
742,2133,485,16,43.504.000đ,2.719.000đ
743,296,281,11,11.473.000đ,1.043.000đ
744,1542,9,16,619.696.000đ,38.731.000đ
745,949,128,1,2.242.000đ,2.242.000đ
746,2912,437,5,1.940.000đ,388.000đ
747,2054,505,16,218.448.000đ,13.653.000đ
748,2239,134,8,11.736.000đ,1.467.000đ
749,2946,83,13,13.403.000đ,1.031.000đ
750,1560,389,6,78.390.000đ,13.065.000đ
751,1834,579,10,2.260.000đ,226.000đ
752,2974,145,16,770.128.000đ,48.133.000đ
753,645,291,11,1.694.000đ,154.000đ
754,218,454,2,2.902.000đ,1.451.000đ
755,1589,121,5,2.050.000đ,410.000đ
756,155,409,18,10.152.000đ,564.000đ
757,403,174,8,384.000đ,48.000đ
758,761,556,4,656.000đ,164.000đ
759,745,386,19,40.888.000đ,2.152.000đ
760,389,136,9,385.164.000đ,42.796.000đ
761,2642,349,18,70.938.000đ,3.941.000đ
762,1935,462,2,226.000đ,113.000đ
763,2055,423,19,608.000đ,32.000đ
764,1219,521,9,8.739.000đ,971.000đ
765,1103,462,5,565.000đ,113.000đ
766,287,315,2,4.784.000đ,2.392.000đ
767,2498,396,11,2.695.000đ,245.000đ
768,1975,231,4,1.132.000đ,283.000đ
769,219,123,13,1.430.000đ,110.000đ
770,2557,454,13,18.863.000đ,1.451.000đ
771,529,253,1,76.000đ,76.000đ
772,676,395,1,182.000đ,182.000đ
773,1210,170,16,4.640.000đ,290.000đ
774,860,125,13,6.084.000đ,468.000đ
775,1534,495,6,2.580.000đ,430.000đ
776,1237,73,19,817.000đ,43.000đ
777,1738,359,16,195.392.000đ,12.212.000đ
778,230,83,8,8.248.000đ,1.031.000đ
779,2111,461,16,7.200.000đ,450.000đ
780,1148,137,13,2.886.000đ,222.000đ
781,1929,323,8,2.648.000đ,331.000đ
782,689,334,5,26.405.000đ,5.281.000đ
783,2460,536,15,3.120.000đ,208.000đ
784,2166,185,16,2.048.000đ,128.000đ
785,1958,336,17,3.927.000đ,231.000đ
786,1494,468,13,187.291.000đ,14.407.000đ
787,1585,196,12,159.384.000đ,13.282.000đ
788,1492,220,1,6.158.000đ,6.158.000đ
789,2622,105,17,112.710.000đ,6.630.000đ
790,119,267,11,2.354.000đ,214.000đ
791,686,103,6,432.000đ,72.000đ
792,642,504,19,317.680.000đ,16.720.000đ
793,1341,567,14,10.696.000đ,764.000đ
794,70,375,8,13.600.000đ,1.700.000đ
795,2279,11,5,450.000đ,90.000đ
796,2827,477,9,153.000đ,17.000đ
797,1761,401,15,1.200.000đ,80.000đ
798,2196,98,14,2.968.000đ,212.000đ
799,778,271,4,280.000đ,70.000đ
800,1671,361,1,106.000đ,106.000đ
801,1384,582,8,576.000đ,72.000đ
802,2139,198,11,1.914.000đ,174.000đ
803,1438,384,8,1.864.000đ,233.000đ
804,1936,360,10,18.900.000đ,1.890.000đ
805,752,142,19,30.210.000đ,1.590.000đ
806,152,129,12,58.848.000đ,4.904.000đ
807,2356,449,1,51.000đ,51.000đ
808,1473,551,5,2.635.000đ,527.000đ
809,269,59,17,30.872.000đ,1.816.000đ
810,2882,197,16,18.992.000đ,1.187.000đ
811,2026,71,20,845.400.000đ,42.270.000đ
812,669,177,13,252.551.000đ,19.427.000đ
813,2586,500,6,81.216.000đ,13.536.000đ
814,673,284,2,428.000đ,214.000đ
815,1777,434,7,9.863.000đ,1.409.000đ
816,1160,94,4,1.508.000đ,377.000đ
817,342,12,10,50.130.000đ,5.013.000đ
818,1958,273,10,31.040.000đ,3.104.000đ
819,2015,548,3,4.095.000đ,1.365.000đ
820,2801,229,15,65.340.000đ,4.356.000đ
821,2287,375,6,10.200.000đ,1.700.000đ
822,1826,173,20,44.620.000đ,2.231.000đ
823,148,353,5,7.760.000đ,1.552.000đ
824,505,41,6,40.524.000đ,6.754.000đ
825,537,163,18,20.664.000đ,1.148.000đ
826,972,158,17,47.226.000đ,2.778.000đ
827,1437,252,9,216.378.000đ,24.042.000đ
828,462,303,12,1.740.000đ,145.000đ
829,647,200,20,18.420.000đ,921.000đ
830,1939,127,11,20.834.000đ,1.894.000đ
831,1611,334,8,42.248.000đ,5.281.000đ
832,1984,161,19,43.833.000đ,2.307.000đ
833,165,8,18,7.884.000đ,438.000đ
834,1618,116,13,111.683.000đ,8.591.000đ
835,358,440,18,1.566.000đ,87.000đ
836,2137,424,17,18.564.000đ,1.092.000đ
837,2413,15,13,1.547.000đ,119.000đ
838,1529,61,4,5.136.000đ,1.284.000đ
839,2600,107,12,4.344.000đ,362.000đ
840,468,193,5,1.100.000đ,220.000đ
841,1981,533,17,2.431.000đ,143.000đ
842,2608,493,17,22.644.000đ,1.332.000đ
843,611,125,15,7.020.000đ,468.000đ
844,2619,315,17,40.664.000đ,2.392.000đ
845,177,484,17,88.978.000đ,5.234.000đ
846,1257,371,9,22.644.000đ,2.516.000đ
847,86,592,2,13.290.000đ,6.645.000đ
848,1746,434,17,23.953.000đ,1.409.000đ
849,227,402,1,19.533.000đ,19.533.000đ
850,2908,317,19,3.420.000đ,180.000đ
851,211,328,12,25.080.000đ,2.090.000đ
852,1956,383,7,364.000đ,52.000đ
853,2760,361,17,1.802.000đ,106.000đ
854,2079,393,17,125.528.000đ,7.384.000đ
855,1732,315,5,11.960.000đ,2.392.000đ
856,848,307,10,23.950.000đ,2.395.000đ
857,960,425,12,2.100.000đ,175.000đ
858,1926,301,8,3.160.000đ,395.000đ
859,128,420,16,35.520.000đ,2.220.000đ
860,1935,454,4,5.804.000đ,1.451.000đ
861,1376,365,10,10.940.000đ,1.094.000đ
862,2543,32,6,13.944.000đ,2.324.000đ
863,428,65,16,4.080.000đ,255.000đ
864,910,72,18,6.408.000đ,356.000đ
865,1305,325,13,30.797.000đ,2.369.000đ
866,572,275,5,290.000đ,58.000đ
867,2340,405,17,2.635.000đ,155.000đ
868,1764,306,1,226.000đ,226.000đ
869,2643,398,7,3.304.000đ,472.000đ
870,894,423,18,576.000đ,32.000đ
871,479,30,15,6.930.000đ,462.000đ
872,1822,298,4,32.000đ,8.000đ
873,1431,3,2,9.546.000đ,4.773.000đ
874,1074,480,16,70.896.000đ,4.431.000đ
875,1376,531,15,1.710.000đ,114.000đ
876,2626,434,3,4.227.000đ,1.409.000đ
877,1033,329,4,50.828.000đ,12.707.000đ
878,2679,352,4,93.008.000đ,23.252.000đ
879,1546,316,11,29.282.000đ,2.662.000đ
880,836,255,3,1.107.000đ,369.000đ
881,633,584,18,468.702.000đ,26.039.000đ
882,969,287,12,5.964.000đ,497.000đ
883,460,57,7,365.484.000đ,52.212.000đ
884,1257,123,19,2.090.000đ,110.000đ
885,2692,85,8,1.512.000đ,189.000đ
886,294,239,4,1.300.000đ,325.000đ
887,2853,323,7,2.317.000đ,331.000đ
888,1620,211,10,16.050.000đ,1.605.000đ
889,1997,70,13,243.165.000đ,18.705.000đ
890,867,539,12,1.920.000đ,160.000đ
891,201,251,9,38.214.000đ,4.246.000đ
892,2732,499,2,91.474.000đ,45.737.000đ
893,1727,560,15,13.665.000đ,911.000đ
894,244,15,6,714.000đ,119.000đ
895,303,556,9,1.476.000đ,164.000đ
896,1885,558,10,16.520.000đ,1.652.000đ
897,1581,74,6,468.000đ,78.000đ
898,2172,358,7,232.526.000đ,33.218.000đ
899,319,472,5,4.800.000đ,960.000đ
900,826,593,14,20.720.000đ,1.480.000đ
901,967,542,13,3.237.000đ,249.000đ
902,468,5,9,1.143.000đ,127.000đ
903,592,306,8,1.808.000đ,226.000đ
904,2349,418,11,159.709.000đ,14.519.000đ
905,12,2,3,17.985.000đ,5.995.000đ
906,2654,17,6,40.164.000đ,6.694.000đ
907,2018,413,1,109.000đ,109.000đ
908,1369,326,1,566.000đ,566.000đ
909,1976,257,12,4.404.000đ,367.000đ
910,2229,586,15,65.595.000đ,4.373.000đ
911,1838,242,19,273.391.000đ,14.389.000đ
912,690,105,13,86.190.000đ,6.630.000đ
913,2644,88,2,25.948.000đ,12.974.000đ
914,719,361,15,1.590.000đ,106.000đ
915,2838,54,12,4.320.000đ,360.000đ
916,398,133,11,924.000đ,84.000đ
917,1428,304,20,2.860.000đ,143.000đ
918,1681,144,2,13.192.000đ,6.596.000đ
919,1884,471,18,28.908.000đ,1.606.000đ
920,79,595,2,4.718.000đ,2.359.000đ
921,820,554,15,19.770.000đ,1.318.000đ
922,499,156,8,18.632.000đ,2.329.000đ
923,1238,164,20,2.180.000đ,109.000đ
924,16,483,20,12.760.000đ,638.000đ
925,1249,258,18,6.804.000đ,378.000đ
926,1357,462,4,452.000đ,113.000đ
927,848,428,3,342.000đ,114.000đ
928,2383,180,19,1.159.000đ,61.000đ
929,2231,417,13,416.000đ,32.000đ
930,2749,272,14,5.152.000đ,368.000đ
931,1438,534,14,2.268.000đ,162.000đ
932,1474,450,10,11.900.000đ,1.190.000đ
933,840,228,9,135.252.000đ,15.028.000đ
934,2415,508,15,50.880.000đ,3.392.000đ
935,663,481,1,17.767.000đ,17.767.000đ
936,639,550,11,2.431.000đ,221.000đ
937,1524,449,10,510.000đ,51.000đ
938,2939,9,5,193.655.000đ,38.731.000đ
939,610,400,16,41.728.000đ,2.608.000đ
940,1351,214,13,2.847.000đ,219.000đ
941,1021,599,6,51.120.000đ,8.520.000đ
942,676,154,7,168.000đ,24.000đ
943,730,323,19,6.289.000đ,331.000đ
944,1831,40,6,726.000đ,121.000đ
945,890,91,17,14.314.000đ,842.000đ
946,2936,565,16,31.936.000đ,1.996.000đ
947,298,220,1,6.158.000đ,6.158.000đ
948,574,337,15,1.020.000đ,68.000đ
949,2772,504,2,33.440.000đ,16.720.000đ
950,728,108,16,20.896.000đ,1.306.000đ
951,2446,367,19,8.816.000đ,464.000đ
952,2745,199,13,203.957.000đ,15.689.000đ
953,30,373,2,3.354.000đ,1.677.000đ
954,356,288,20,3.040.000đ,152.000đ
955,99,495,14,6.020.000đ,430.000đ
956,1546,240,20,4.540.000đ,227.000đ
957,2788,520,16,16.032.000đ,1.002.000đ
958,1857,341,10,58.080.000đ,5.808.000đ
959,1247,402,7,136.731.000đ,19.533.000đ
960,1853,26,13,728.000đ,56.000đ
961,1054,497,12,6.084.000đ,507.000đ
962,1997,544,12,2.388.000đ,199.000đ
963,1423,398,20,9.440.000đ,472.000đ
964,434,437,15,5.820.000đ,388.000đ
965,836,4,9,2.835.000đ,315.000đ
966,292,131,1,622.000đ,622.000đ
967,1842,69,13,429.000đ,33.000đ
968,44,29,9,414.000đ,46.000đ
969,2732,481,20,355.340.000đ,17.767.000đ
970,2813,453,2,109.248.000đ,54.624.000đ
971,1175,14,19,3.021.000đ,159.000đ
972,1638,15,17,2.023.000đ,119.000đ
973,2654,222,15,2.910.000đ,194.000đ
974,1601,196,6,79.692.000đ,13.282.000đ
975,268,336,1,231.000đ,231.000đ
976,287,372,19,7.999.000đ,421.000đ
977,1758,592,16,106.320.000đ,6.645.000đ
978,2267,558,17,28.084.000đ,1.652.000đ
979,964,288,19,2.888.000đ,152.000đ
980,2477,305,19,1.254.000đ,66.000đ
981,593,120,1,490.000đ,490.000đ
982,1953,411,15,42.660.000đ,2.844.000đ
983,2291,120,1,490.000đ,490.000đ
984,2117,160,19,5.073.000đ,267.000đ
985,1555,119,19,3.268.000đ,172.000đ
986,1412,64,19,1.767.000đ,93.000đ
987,485,17,16,107.104.000đ,6.694.000đ
988,217,176,7,27.531.000đ,3.933.000đ
989,913,211,19,30.495.000đ,1.605.000đ
990,807,27,4,36.932.000đ,9.233.000đ
991,1985,579,7,1.582.000đ,226.000đ
992,336,215,17,8.483.000đ,499.000đ
993,936,387,15,525.000đ,35.000đ
994,512,350,10,170.000đ,17.000đ
995,2124,566,16,15.856.000đ,991.000đ
996,860,244,4,496.000đ,124.000đ
997,2437,235,14,3.570.000đ,255.000đ
998,88,51,9,1.431.000đ,159.000đ
999,2022,135,8,79.128.000đ,9.891.000đ
1000,1970,276,2,84.000đ,42.000đ
1001,1807,22,11,484.000đ,44.000đ
1002,358,409,1,564.000đ,564.000đ
1003,1197,203,16,10.016.000đ,626.000đ
1004,1320,171,14,4.354.000đ,311.000đ
1005,1314,306,20,4.520.000đ,226.000đ
1006,2362,171,7,2.177.000đ,311.000đ
1007,2060,63,10,29.890.000đ,2.989.000đ
1008,2953,4,13,4.095.000đ,315.000đ
1009,1816,155,15,1.800.000đ,120.000đ
1010,986,69,2,66.000đ,33.000đ
1011,30,404,4,96.956.000đ,24.239.000đ
1012,819,528,6,1.176.000đ,196.000đ
1013,2212,429,13,163.462.000đ,12.574.000đ
1014,2922,564,20,5.640.000đ,282.000đ
1015,580,322,6,480.000đ,80.000đ
1016,428,161,2,4.614.000đ,2.307.000đ
1017,250,196,17,225.794.000đ,13.282.000đ
1018,2275,581,15,29.715.000đ,1.981.000đ
1019,1305,594,13,468.000đ,36.000đ
1020,1218,8,4,1.752.000đ,438.000đ
1021,1613,427,6,1.368.000đ,228.000đ
1022,1469,235,8,2.040.000đ,255.000đ
1023,2668,504,16,267.520.000đ,16.720.000đ
1024,2652,495,2,860.000đ,430.000đ
1025,449,150,20,1.720.000đ,86.000đ
1026,2379,243,12,98.736.000đ,8.228.000đ
1027,1275,297,6,1.746.000đ,291.000đ
1028,1552,158,9,25.002.000đ,2.778.000đ
1029,1695,360,5,9.450.000đ,1.890.000đ
1030,2418,111,20,5.340.000đ,267.000đ
1031,2699,451,16,6.144.000đ,384.000đ
1032,988,278,4,20.144.000đ,5.036.000đ
1033,2424,506,19,3.914.000đ,206.000đ
1034,1943,402,4,78.132.000đ,19.533.000đ
1035,2221,201,12,3.996.000đ,333.000đ
1036,1386,239,18,5.850.000đ,325.000đ
1037,2690,565,17,33.932.000đ,1.996.000đ
1038,1750,421,3,408.000đ,136.000đ
1039,1269,547,8,2.152.000đ,269.000đ
1040,2736,307,16,38.320.000đ,2.395.000đ
1041,1770,218,6,258.000đ,43.000đ
1042,90,218,12,516.000đ,43.000đ
1043,1636,253,17,1.292.000đ,76.000đ
1044,2508,54,17,6.120.000đ,360.000đ
1045,447,145,11,529.463.000đ,48.133.000đ
1046,611,342,3,4.638.000đ,1.546.000đ
1047,544,537,19,11.590.000đ,610.000đ
1048,2223,217,5,6.490.000đ,1.298.000đ
1049,498,344,13,3.835.000đ,295.000đ
1050,1413,417,17,544.000đ,32.000đ
1051,1146,499,14,640.318.000đ,45.737.000đ
1052,2966,465,6,828.000đ,138.000đ
1053,2156,195,12,732.000đ,61.000đ
1054,719,195,18,1.098.000đ,61.000đ
1055,83,80,5,775.000đ,155.000đ
1056,955,422,18,576.000đ,32.000đ
1057,16,272,10,3.680.000đ,368.000đ
1058,2118,73,9,387.000đ,43.000đ
1059,1582,225,9,2.646.000đ,294.000đ
1060,2614,255,16,5.904.000đ,369.000đ
1061,1547,382,15,2.985.000đ,199.000đ
1062,757,6,16,3.008.000đ,188.000đ
1063,168,97,16,4.192.000đ,262.000đ
1064,2730,193,9,1.980.000đ,220.000đ
1065,797,229,9,39.204.000đ,4.356.000đ
1066,935,271,10,700.000đ,70.000đ
1067,2936,280,9,26.469.000đ,2.941.000đ
1068,318,465,6,828.000đ,138.000đ
1069,1546,95,9,1.413.000đ,157.000đ
1070,1254,476,16,2.688.000đ,168.000đ
1071,16,172,12,6.264.000đ,522.000đ
1072,2237,68,4,53.404.000đ,13.351.000đ
1073,1855,506,8,1.648.000đ,206.000đ
1074,2470,116,13,111.683.000đ,8.591.000đ
1075,2606,208,19,1.368.000đ,72.000đ
1076,2588,582,6,432.000đ,72.000đ
1077,2259,262,20,1.320.000đ,66.000đ
1078,1132,520,8,8.016.000đ,1.002.000đ
1079,391,108,7,9.142.000đ,1.306.000đ
1080,1986,394,14,25.914.000đ,1.851.000đ
1081,442,270,2,2.120.000đ,1.060.000đ
1082,1469,68,20,267.020.000đ,13.351.000đ
1083,1086,105,2,13.260.000đ,6.630.000đ
1084,1467,313,10,620.000đ,62.000đ
1085,2201,515,2,35.704.000đ,17.852.000đ
1086,775,129,12,58.848.000đ,4.904.000đ
1087,1649,337,6,408.000đ,68.000đ
1088,1587,467,19,887.053.000đ,46.687.000đ
1089,1402,522,4,77.676.000đ,19.419.000đ
1090,807,487,19,61.731.000đ,3.249.000đ
1091,444,441,12,56.352.000đ,4.696.000đ
1092,2398,67,14,67.074.000đ,4.791.000đ
1093,1537,524,5,730.000đ,146.000đ
1094,2538,547,1,269.000đ,269.000đ
1095,2575,386,20,43.040.000đ,2.152.000đ
1096,527,508,17,57.664.000đ,3.392.000đ
1097,2244,476,10,1.680.000đ,168.000đ
1098,2124,248,9,729.000đ,81.000đ
1099,742,571,19,63.384.000đ,3.336.000đ
1100,1841,154,7,168.000đ,24.000đ
1101,910,304,18,2.574.000đ,143.000đ
1102,2371,365,18,19.692.000đ,1.094.000đ
1103,1638,573,2,288.000đ,144.000đ
1104,39,337,12,816.000đ,68.000đ
1105,1317,454,18,26.118.000đ,1.451.000đ
1106,1975,552,17,95.795.000đ,5.635.000đ
1107,2675,579,5,1.130.000đ,226.000đ
1108,890,171,11,3.421.000đ,311.000đ
1109,1588,363,13,1.235.000đ,95.000đ
1110,1802,227,2,2.598.000đ,1.299.000đ
1111,694,28,7,18.221.000đ,2.603.000đ
1112,469,506,4,824.000đ,206.000đ
1113,1462,63,13,38.857.000đ,2.989.000đ
1114,511,337,18,1.224.000đ,68.000đ
1115,2182,124,17,14.263.000đ,839.000đ
1116,1372,332,4,316.000đ,79.000đ
1117,2643,176,4,15.732.000đ,3.933.000đ
1118,503,416,10,710.000đ,71.000đ
1119,2195,388,3,51.813.000đ,17.271.000đ
1120,2632,559,15,1.680.000đ,112.000đ
1121,2010,34,5,575.000đ,115.000đ
1122,915,548,12,16.380.000đ,1.365.000đ
1123,1566,513,5,1.145.000đ,229.000đ
1124,1459,331,5,935.000đ,187.000đ
1125,906,377,8,3.944.000đ,493.000đ
1126,1654,205,14,187.362.000đ,13.383.000đ
1127,1719,590,17,1.836.000đ,108.000đ
1128,1359,590,11,1.188.000đ,108.000đ
1129,2878,430,12,4.524.000đ,377.000đ
1130,1998,8,6,2.628.000đ,438.000đ
1131,2226,459,10,10.240.000đ,1.024.000đ
1132,2979,582,11,792.000đ,72.000đ
1133,780,437,8,3.104.000đ,388.000đ
1134,1565,374,14,15.344.000đ,1.096.000đ
1135,1468,252,18,432.756.000đ,24.042.000đ
1136,1115,208,4,288.000đ,72.000đ
1137,2721,223,7,1.281.000đ,183.000đ
1138,2225,408,16,41.584.000đ,2.599.000đ
1139,1892,496,12,804.000đ,67.000đ
1140,2391,73,9,387.000đ,43.000đ
1141,1042,561,19,9.215.000đ,485.000đ
1142,316,411,8,22.752.000đ,2.844.000đ
1143,32,381,19,33.972.000đ,1.788.000đ
1144,2581,469,12,3.600.000đ,300.000đ
1145,724,397,1,72.000đ,72.000đ
1146,1461,188,18,15.246.000đ,847.000đ
1147,1163,90,20,299.420.000đ,14.971.000đ
1148,218,590,13,1.404.000đ,108.000đ
1149,1207,282,20,63.440.000đ,3.172.000đ
1150,2571,98,6,1.272.000đ,212.000đ
1151,1882,108,10,13.060.000đ,1.306.000đ
1152,2415,348,4,30.792.000đ,7.698.000đ
1153,2269,58,2,292.000đ,146.000đ
1154,1445,283,4,5.404.000đ,1.351.000đ
1155,50,200,11,10.131.000đ,921.000đ
1156,2197,223,5,915.000đ,183.000đ
1157,179,297,13,3.783.000đ,291.000đ
1158,744,125,15,7.020.000đ,468.000đ
1159,2087,261,5,4.745.000đ,949.000đ
1160,2637,377,12,5.916.000đ,493.000đ
1161,1771,371,19,47.804.000đ,2.516.000đ
1162,1326,378,3,552.000đ,184.000đ
1163,1298,416,19,1.349.000đ,71.000đ
1164,1346,570,4,148.000đ,37.000đ
1165,17,148,15,1.470.000đ,98.000đ
1166,655,433,9,1.233.000đ,137.000đ
1167,32,508,12,40.704.000đ,3.392.000đ
1168,2565,292,1,23.264.000đ,23.264.000đ
1169,2477,17,9,60.246.000đ,6.694.000đ
1170,1079,412,2,8.472.000đ,4.236.000đ
1171,183,254,12,198.144.000đ,16.512.000đ
1172,2569,268,3,9.558.000đ,3.186.000đ
1173,1527,333,15,24.315.000đ,1.621.000đ
1174,2885,395,12,2.184.000đ,182.000đ
1175,1868,290,19,1.634.000đ,86.000đ
1176,2555,94,3,1.131.000đ,377.000đ
1177,375,260,8,12.920.000đ,1.615.000đ
1178,1027,405,13,2.015.000đ,155.000đ
1179,237,325,5,11.845.000đ,2.369.000đ
1180,180,37,16,20.160.000đ,1.260.000đ
1181,2017,67,10,47.910.000đ,4.791.000đ
1182,1901,107,4,1.448.000đ,362.000đ
